Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Day of Month,Day of the Week,Month,Year,Shipping Time
7014,CA-2018-141201,2018-12-09,2018-12-11,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,9,Sunday,12,2018,2
7015,CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,11,Wednesday,3,2015,2
7016,CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,11,Wednesday,3,2015,2
7017,CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,11,Wednesday,3,2015,2
7018,CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,11,Wednesday,3,2015,2
7019,US-2017-154256,2017-06-23,2017-06-27,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,23,Friday,6,2017,4
7020,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,23,Sunday,8,2015,4
7021,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,23,Sunday,8,2015,4
7022,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,23,Sunday,8,2015,4
7023,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,23,Sunday,8,2015,4
7024,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,23,Sunday,8,2015,4
7025,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,23,Sunday,8,2015,4
7026,US-2018-101840,2018-02-06,2018-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,Tuesday,2,2018,6
7027,US-2018-101840,2018-02-06,2018-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,6,Tuesday,2,2018,6
7028,CA-2018-131653,2018-01-29,2018-02-05,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011.0,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,29,Monday,1,2018,7
7029,US-2017-157840,2017-12-20,2017-12-23,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025.0,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,20,Wednesday,12,2017,3
7030,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,11,Saturday,11,2017,5
7031,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,11,Saturday,11,2017,5
7032,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,11,Saturday,11,2017,5
7033,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,11,Saturday,11,2017,5
7034,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,11,Saturday,11,2017,5
7035,CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,11,Saturday,11,2017,5
7036,CA-2018-119494,2018-11-09,2018-11-13,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,9,Friday,11,2018,4
7037,CA-2015-124618,2015-05-02,2015-05-04,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,Saturday,5,2015,2
7038,CA-2018-161970,2018-09-22,2018-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,22,Saturday,9,2018,5
7039,CA-2018-161970,2018-09-22,2018-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,22,Saturday,9,2018,5
7040,CA-2018-103443,2018-12-17,2018-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,17,Monday,12,2018,6
7041,CA-2018-103443,2018-12-17,2018-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,17,Monday,12,2018,6
7042,CA-2018-103443,2018-12-17,2018-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,17,Monday,12,2018,6
7043,US-2018-165358,2018-07-18,2018-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,18,Wednesday,7,2018,5
7044,US-2018-165358,2018-07-18,2018-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,18,Wednesday,7,2018,5
7045,US-2018-165358,2018-07-18,2018-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,18,Wednesday,7,2018,5
7046,CA-2017-160136,2017-11-03,2017-11-09,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9.248,3,Friday,11,2017,6
7047,CA-2015-150581,2015-04-08,2015-04-12,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,8,Wednesday,4,2015,4
7048,CA-2015-150581,2015-04-08,2015-04-12,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521.0,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,8,Wednesday,4,2015,4
7049,CA-2017-119515,2017-08-14,2017-08-16,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,14,Monday,8,2017,2
7050,CA-2015-141355,2015-09-25,2015-09-30,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013.0,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,25,Friday,9,2015,5
7051,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,11,Monday,12,2017,0
7052,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,11,Monday,12,2017,0
7053,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,11,Monday,12,2017,0
7054,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,11,Monday,12,2017,0
7055,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,11,Monday,12,2017,0
7056,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,11,Monday,12,2017,0
7057,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,11,Monday,12,2017,0
7058,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,11,Monday,12,2017,0
7059,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,11,Monday,12,2017,0
7060,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,11,Monday,12,2017,0
7061,CA-2017-165330,2017-12-11,2017-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,11,Monday,12,2017,0
7062,CA-2016-132633,2016-02-03,2016-02-05,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062.0,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.144,3,Wednesday,2,2016,2
7063,CA-2017-157742,2017-12-29,2017-12-31,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.792,29,Friday,12,2017,2
7064,CA-2018-127712,2018-08-31,2018-09-05,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301.0,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.208,31,Friday,8,2018,5
7065,CA-2018-169474,2018-02-04,2018-02-09,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,4,Sunday,2,2018,5
7066,CA-2015-106726,2015-12-06,2015-12-08,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,6,Sunday,12,2015,2
7067,CA-2017-147473,2017-05-30,2017-06-03,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38.88,30,Tuesday,5,2017,4
7068,CA-2017-114209,2017-05-21,2017-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,21,Sunday,5,2017,5
7069,CA-2017-114209,2017-05-21,2017-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,21,Sunday,5,2017,5
7070,CA-2015-141901,2015-08-09,2015-08-14,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,9,Sunday,8,2015,5
7071,CA-2017-164490,2017-09-05,2017-09-10,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,5,Tuesday,9,2017,5
7072,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,4.448,23,Sunday,7,2017,5
7073,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,23,Sunday,7,2017,5
7074,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,23,Sunday,7,2017,5
7075,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4.752,23,Sunday,7,2017,5
7076,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344,23,Sunday,7,2017,5
7077,CA-2017-167416,2017-05-12,2017-05-17,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,12,Friday,5,2017,5
7078,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.911,2,Saturday,9,2017,4
7079,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,2,Saturday,9,2017,4
7080,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,2,Saturday,9,2017,4
7081,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,2,Saturday,9,2017,4
7082,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,2,Saturday,9,2017,4
7083,CA-2017-106950,2017-09-02,2017-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,2,Saturday,9,2017,4
7084,CA-2018-118724,2018-07-21,2018-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521.0,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,21,Saturday,7,2018,4
7085,CA-2018-118724,2018-07-21,2018-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521.0,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,21,Saturday,7,2018,4
7086,CA-2018-112004,2018-09-25,2018-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,25,Tuesday,9,2018,3
7087,CA-2018-112004,2018-09-25,2018-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,25,Tuesday,9,2018,3
7088,US-2018-143175,2018-08-03,2018-08-06,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,Friday,8,2018,3
7089,CA-2016-105844,2016-10-25,2016-10-27,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431.0,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,25,Tuesday,10,2016,2
7090,CA-2018-118864,2018-06-15,2018-06-19,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,15,Friday,6,2018,4
7091,CA-2016-119480,2016-01-09,2016-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,9,Saturday,1,2016,4
7092,CA-2016-119480,2016-01-09,2016-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,9,Saturday,1,2016,4
7093,CA-2016-119480,2016-01-09,2016-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,9,Saturday,1,2016,4
7094,CA-2016-119480,2016-01-09,2016-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,9,Saturday,1,2016,4
7095,US-2016-153374,2016-02-09,2016-02-13,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,479.952,9,Tuesday,2,2016,4
7096,CA-2017-101980,2017-08-19,2017-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.688,19,Saturday,8,2017,1
7097,CA-2017-101980,2017-08-19,2017-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,19,Saturday,8,2017,1
7098,CA-2017-101980,2017-08-19,2017-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,19,Saturday,8,2017,1
7099,CA-2018-144596,2018-11-06,2018-11-10,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,6,Tuesday,11,2018,4
7100,CA-2016-124933,2016-12-26,2016-12-30,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,212.64,26,Monday,12,2016,4
7101,CA-2015-159625,2015-11-23,2015-11-28,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,23.472,23,Monday,11,2015,5
7102,CA-2017-144337,2017-08-01,2017-08-05,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109.0,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,1,Tuesday,8,2017,4
7103,CA-2015-117478,2015-09-21,2015-09-24,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,21,Monday,9,2015,3
7104,CA-2018-147410,2018-09-04,2018-09-08,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704.0,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,4,Tuesday,9,2018,4
7105,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,19,Tuesday,6,2018,2
7106,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055.0,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,19,Tuesday,6,2018,2
7107,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,19,Tuesday,6,2018,2
7108,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,25.98,19,Wednesday,4,2017,7
7109,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,19,Wednesday,4,2017,7
7110,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,19,Wednesday,4,2017,7
7111,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,19,Wednesday,4,2017,7
7112,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,19,Wednesday,4,2017,7
7113,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,19,Wednesday,4,2017,7
7114,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,19,Wednesday,4,2017,7
7115,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,5,Friday,5,2017,1
7116,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,5,Friday,5,2017,1
7117,CA-2015-143168,2015-10-18,2015-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,18,Sunday,10,2015,5
7118,CA-2015-143168,2015-10-18,2015-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,18,Sunday,10,2015,5
7119,CA-2018-104906,2018-02-13,2018-02-17,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,13,Tuesday,2,2018,4
7120,CA-2018-118122,2018-11-17,2018-11-24,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,17,Saturday,11,2018,7
7121,US-2015-147774,2015-01-20,2015-01-26,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167.0,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,20,Tuesday,1,2015,6
